id,required_skills,candidate_skills,degree,years_experience,overlap,fit,probability,missing_skills
FIT0879,"AWS, Airflow, GCP, Node.js, React","Azure, Hadoop, Java, Pandas, R, REST, TypeScript",PhD,1.4,0.0,0.0,0.252,"AWS, Airflow, GCP, Node.js, React"
FIT0880,"AWS, Azure, Excel, Git, GraphQL, PyTorch, R","Django, Hadoop, Linux, Pandas, TensorFlow",Masters,0.0,0.0,0.0,0.21,"AWS, Azure, Excel, Git, GraphQL, PyTorch, R"
FIT0881,"Java, JavaScript, PyTorch, Scikit-learn, Tableau","Airflow, CI/CD, Django, Hadoop, Java, JavaScript, Pandas, PyTorch, REST",Masters,5.4,3.0,1.0,0.672,"Scikit-learn, Tableau"
FIT0882,"Django, Docker, Excel, Power BI, React, Scikit-learn","Django, Node.js, Pandas, Power BI, Python, React, Scikit-learn, TensorFlow",Bachelors,5.1,4.0,1.0,0.703,
FIT0883,"Node.js, REST, React, SQL, Scikit-learn","Excel, Git, Hadoop, Java, Kubernetes, NumPy, Pandas, React, Scikit-learn, Spark",Bachelors,5.2,2.0,0.0,0.506,"Node.js, REST, SQL"
FIT0884,"AWS, Airflow, Django, Flask, Java, Node.js, NumPy","GCP, Git, Hadoop, JavaScript, Linux, React, Scikit-learn, TypeScript",Bachelors,2.0,0.0,0.0,0.21,"AWS, Airflow, Django, Flask, Java, Node.js, NumPy"
FIT0885,"Airflow, Azure, Excel, GCP, Linux, TensorFlow","Docker, ETL, Flask, Kubernetes, Linux, Pandas, R, REST, SQL, TypeScript",Bachelors,4.1,1.0,0.0,0.373,"Airflow, Azure, Excel, GCP, TensorFlow"
FIT0886,"AWS, GraphQL, JavaScript, NumPy, Python, Spark, Tableau, TensorFlow","AWS, Django, Docker, GCP, Java, Kubernetes, Pandas, PyTorch, React, TypeScript",Bachelors,6.9,1.0,0.0,0.457,"GraphQL, JavaScript, NumPy, Python, Spark, Tableau, TensorFlow"
FIT0887,"Airflow, ETL, Hadoop, PyTorch, Python, R, Scikit-learn","Airflow, Azure, GCP, Hadoop, Kubernetes, REST",Masters,0.0,2.0,1.0,0.41,"ETL, PyTorch, Python, R, Scikit-learn"
FIT0888,"Hadoop, PyTorch, Python, React, Spark","CI/CD, Django, Docker, GraphQL, Node.js, Tableau, TypeScript",Bachelors,0.4,0.0,0.0,0.162,"Hadoop, PyTorch, Python, React, Spark"
FIT0889,"Airflow, ETL, Java, JavaScript, Kubernetes, R, SQL, Scikit-learn","ETL, Java, JavaScript, Kubernetes, Linux, NumPy, Pandas, Spark, TensorFlow, TypeScript",Masters,5.4,4.0,1.0,0.772,"Airflow, R, SQL, Scikit-learn"
fit0890,"azure, django, java, javascript, power bi, pytorch, tensorflow","django, git, linux, pandas, react, sql, scikit-learn",phd,0.2,1.0,0.0,0.316,"azure, java, javascript, power bi, pytorch, tensorflow"
FIT0891,"Excel, JavaScript, Linux, NumPy, React, TensorFlow","Excel, GCP, Git, Node.js, Spark",Bachelors,2.8,1.0,1.0,0.334,"JavaScript, Linux, NumPy, React, TensorFlow"
FIT0892,"ETL, Excel, Node.js, NumPy, SQL","Azure, CI/CD, Docker, ETL, Java, Linux, Power BI, REST, SQL, Scikit-learn",Bachelors,6.5,2.0,1.0,0.545,"Excel, Node.js, NumPy"
FIT0893,"CI/CD, GCP, Git, Power BI, REST, React","AWS, Airflow, Flask, GCP, Power BI, PyTorch, TypeScript",Masters,4.2,2.0,0.0,0.536,"CI/CD, Git, REST, React"
FIT0894,"Airflow, Azure, Excel, GraphQL, React","Azure, Docker, Node.js, Pandas",PhD,2.8,1.0,1.0,0.394,"Airflow, Excel, GraphQL, React"
FIT0895,"Airflow, GraphQL, Node.js, Pandas, Power BI, SQL, Scikit-learn, TensorFlow","CI/CD, ETL, Git, Linux, Pandas, Python, React, Scikit-learn, Tableau, TypeScript",Bachelors,0.0,2.0,0.0,0.35,"Airflow, GraphQL, Node.js, Power BI, SQL, TensorFlow"
FIT0896,"AWS, Flask, REST, React, TypeScript","CI/CD, Docker, Linux, PyTorch, Python, SQL, TypeScript",No Degree,1.2,1.0,1.0,0.286,"AWS, Flask, REST, React"
FIT0897,"Airflow, Azure, ETL, Hadoop, NumPy, Power BI, R, React","Airflow, Flask, Linux, NumPy, Spark",Bachelors,3.2,2.0,1.0,0.446,"Azure, ETL, Hadoop, Power BI, R, React"
FIT0898,"Azure, Excel, JavaScript, Kubernetes, Linux","Airflow, GCP, GraphQL, Linux, R",Masters,5.1,1.0,0.0,0.463,"Azure, Excel, JavaScript, Kubernetes"
FIT0899,"Airflow, Hadoop, JavaScript, R, Tableau","AWS, Airflow, CI/CD, Django, Docker, GraphQL, Java, JavaScript, Pandas, Spark",Bachelors,6.3,2.0,0.0,0.539,"Hadoop, R, Tableau"
FIT0900,"CI/CD, GCP, Git, Linux, PyTorch, R","Airflow, Azure, Docker, ETL, Java, Kubernetes, Linux, Python, REST, React",Bachelors,4.9,1.0,1.0,0.397,"CI/CD, GCP, Git, PyTorch, R"
FIT0901,"Django, Node.js, Python, Scikit-learn, Tableau, TensorFlow, TypeScript","Azure, Docker, Kubernetes, Node.js, R",Masters,,1.0,0.0,0.43,"Django, Python, Scikit-learn, Tableau, TensorFlow, TypeScript"
FIT0902,"AWS, Docker, Excel, Hadoop, NumPy, PyTorch, React, TypeScript","Airflow, Django, ETL, GCP, GraphQL, Java, JavaScript, Scikit-learn, Spark, TensorFlow",Bachelors,9.7,0.0,1.0,0.441,"AWS, Docker, Excel, Hadoop, NumPy, PyTorch, React, TypeScript"
FIT0903,"Airflow, Git, JavaScript, Node.js, Pandas, PyTorch, React, Spark","AWS, Airflow, JavaScript, TensorFlow",Bachelors,2.9,2.0,0.0,0.437,"Git, Node.js, Pandas, PyTorch, React, Spark"
FIT0904,"GraphQL, Node.js, R, Spark, Tableau, TensorFlow","Django, Git, Java, JavaScript, REST, Tableau",Masters,5.0,1.0,0.0,0.46,"GraphQL, Node.js, R, Spark, TensorFlow"
FIT0905,"AWS, Flask, GCP, GraphQL, REST, React, Spark","Flask, Pandas, Scikit-learn, Tableau, TypeScript",Bachelors,2.1,1.0,0.0,0.313,"AWS, GCP, GraphQL, REST, React, Spark"
FIT0906,"ETL, Hadoop, Java, Linux, Python","Flask, GraphQL, Node.js, R, SQL",Bachelors,6.0,0.0,0.0,0.33,"ETL, Hadoop, Java, Linux, Python"
FIT0907,"Excel, GCP, JavaScript, Kubernetes, Linux, Node.js, NumPy, Power BI","CI/CD, Git, NumPy, SQL, TensorFlow",Bachelors,0.0,1.0,0.0,0.25,"Excel, GCP, JavaScript, Kubernetes, Linux, Node.js, Power BI"
FIT0908,"AWS, Django, GraphQL, Java, Power BI, PyTorch, React, Tableau","AWS, Docker, ETL, GCP, JavaScript, Power BI, Scikit-learn, TypeScript",Bachelors,1.0,2.0,0.0,0.38,"Django, GraphQL, Java, PyTorch, React, Tableau"
FIT0909,"AWS, Flask, Git, Kubernetes, Pandas, REST, Tableau, TypeScript","Git, JavaScript, Kubernetes, Linux, React, Spark, TypeScript",Masters,4.5,3.0,0.0,0.645,"AWS, Flask, Pandas, REST, Tableau"
FIT0910,"AWS, ETL, Kubernetes, Python, R, Scikit-learn, Spark, TensorFlow","AWS, Azure, CI/CD, Django, Docker, Flask, GCP, Java, React",Masters,0.6,1.0,1.0,0.328,"ETL, Kubernetes, Python, R, Scikit-learn, Spark, TensorFlow"
FIT0911,"AWS, ETL, Python, React, Tableau","Azure, ETL, Flask, GraphQL, Hadoop, Java, Kubernetes, Scikit-learn, Spark, TensorFlow",Bachelors,3.7,,1.0,0.361,"AWS, Python, React, Tableau"
FIT0912,"ETL, GCP, Git, Kubernetes, Node.js, Python, REST","Excel, Git, JavaScript, Pandas, TensorFlow",Masters,2.9,1.0,0.0,0.397,"ETL, GCP, Kubernetes, Node.js, Python, REST"
FIT0913,"AWS, Airflow, Azure, ETL, Hadoop, Java, Spark","AWS, ETL, JavaScript, PyTorch, REST, Scikit-learn",Bachelors,5.8,2.0,0.0,0.524,"Airflow, Azure, Hadoop, Java, Spark"
FIT0914,"Azure, Java, Node.js, NumPy, React, SQL, Scikit-learn, Tableau","Git, GraphQL, Hadoop, NumPy, Power BI, Python, SQL, Scikit-learn, TypeScript",No Degree,1.7,3.0,1.0,0.501,"Azure, Java, Node.js, React, Tableau"
FIT0915,"Airflow, Django, Excel, Linux, Node.js, Pandas, REST, TypeScript","Airflow, Azure, Django, Flask, Git, GraphQL, Node.js, Power BI, SQL, TensorFlow",Bachelors,4.2,3.0,1.0,0.576,"Excel, Linux, Pandas, REST, TypeScript"
FIT0916,"CI/CD, Java, Kubernetes, Node.js, NumPy, Scikit-learn, TensorFlow","CI/CD, Django, Docker, Excel, Power BI",Bachelors,3.0,1.0,1.0,0.34,"Java, Kubernetes, Node.js, NumPy, Scikit-learn, TensorFlow"
FIT0917,"AWS, Azure, Django, Kubernetes, NumPy, REST","Django, Docker, ETL, Hadoop, Java, JavaScript, Pandas, PyTorch, TensorFlow, TypeScript",Bachelors,2.4,1.0,0.0,0.322,"AWS, Azure, Kubernetes, NumPy, REST"
FIT0918,"Excel, Hadoop, Python, R, Spark","CI/CD, Django, Flask, REST, Scikit-learn",PhD,3.4,0.0,0.0,,"Excel, Hadoop, Python, R, Spark"
FIT0919,"Azure, Kubernetes, Power BI, Python, TypeScript","Airflow, Docker, Node.js, Python, R, Scikit-learn",Masters,3.9,1.0,1.0,0.427,"Azure, Kubernetes, Power BI, TypeScript"
FIT0920,"AWS, Airflow, Kubernetes, Node.js, R","Airflow, Flask, Java, JavaScript, Linux, Power BI, Scikit-learn, Tableau",Bachelors,1.9,1.0,1.0,0.307,"AWS, Kubernetes, Node.js, R"
FIT0921,,"Django, Kubernetes, NumPy, Pandas, Python, REST",Masters,5.5,1.0,,0.475,"CI/CD, GraphQL, Hadoop, JavaScript, Linux, React, Tableau"
FIT0922,"Airflow, Azure, GCP, Git, Java, Pandas, React, TypeScript","AWS, ETL, Hadoop, Kubernetes, NumPy, Pandas, Power BI, R, Scikit-learn, TypeScript",Bachelors,6.0,2.0,1.0,0.53,"Airflow, Azure, GCP, Git, Java, React"
FIT0923,"ETL, GraphQL, Hadoop, Power BI, R, TypeScript","Excel, Hadoop, Python, Spark, TypeScript",Bachelors,0.5,2.0,0.0,0.365,"ETL, GraphQL, Power BI, R"
FIT0924,"CI/CD, Git, GraphQL, R, REST, SQL, Spark","AWS, CI/CD, Docker, Java, Node.js, PyTorch, SQL, Scikit-learn, Tableau, TensorFlow",Masters,4.5,2.0,1.0,,"Git, GraphQL, R, REST, Spark"
FIT0925,"Azure, ETL, Flask, Pandas, Spark","CI/CD, Flask, GCP, Git, Java, NumPy, Tableau, TensorFlow, TypeScript",Bachelors,3.0,1.0,1.0,0.34,"Azure, ETL, Pandas, Spark"
FIT0926,"Airflow, CI/CD, Excel, Java, Node.js, Python, Spark, Tableau","CI/CD, Django, Docker, GraphQL, Kubernetes, NumPy, Python, REST, Spark, TypeScript",Bachelors,4.3,3.0,1.0,0.579,"Airflow, Excel, Java, Node.js, Tableau"
,"GraphQL, Java, Linux, Power BI, SQL, Scikit-learn, TensorFlow, TypeScript","Docker, ETL, Excel, Flask, Node.js, Power BI, REST, Scikit-learn",Bachelors,4.8,2.0,0.0,0.494,"GraphQL, Java, Linux, SQL, TensorFlow, TypeScript"
FIT0928,"Airflow, Excel, JavaScript, Node.js, Pandas, React, Spark, TensorFlow","Azure, Django, Flask, GraphQL, Node.js, Python, REST, React",Masters,5.1,2.0,0.0,0.563,"Airflow, Excel, JavaScript, Pandas, Spark, TensorFlow"
FIT0929,"AWS, Airflow, Django, Docker, GCP, Git, NumPy","Java, Linux, Pandas, SQL, TensorFlow, TypeScript",Bachelors,4.5,0.0,0.0,0.285,"AWS, Airflow, Django, Docker, GCP, Git, NumPy"
FIT0930,"Azure, Django, Flask, Git, Hadoop, Kubernetes","Excel, Git, JavaScript, Linux, Pandas, REST",Bachelors,4.1,1.0,0.0,0.373,"Azure, Django, Flask, Hadoop, Kubernetes"
FIT0931,"Azure, CI/CD, Docker, Git, Hadoop, Java, Linux, Scikit-learn",,Bachelors,8.0,1.0,1.0,0.49,"Azure, CI/CD, Docker, Hadoop, Java, Linux, Scikit-learn"
FIT0932,"CI/CD, Hadoop, JavaScript, Node.js, NumPy, Pandas, React, Tableau","Airflow, Azure, Git, Java, Power BI, PyTorch, React, Scikit-learn, Tableau",Masters,4.3,2.0,0.0,0.539,"CI/CD, Hadoop, JavaScript, Node.js, NumPy, Pandas"
FIT0933,"Docker, ETL, Excel, Flask, Hadoop, Kubernetes, PyTorch, R","ETL, Excel, Git, Java, Kubernetes, NumPy, PyTorch, Python, REST",PhD,3.9,4.0,1.0,0.727,"Docker, Flask, Hadoop, R"
FIT0934,"Kubernetes, Node.js, NumPy, REST, Tableau, TensorFlow","ETL, Git, GraphQL, Node.js, PyTorch, TensorFlow, TypeScript",Masters,3.1,2.0,0.0,0.503,"Kubernetes, NumPy, REST, Tableau"
FIT0935,"ETL, Flask, Git, Java, TypeScript","Django, Excel, Node.js, React",Masters,5.2,0.0,0.0,0.366,"ETL, Flask, Git, Java, TypeScript"
FIT0936,"Airflow, ETL, Power BI, R, Scikit-learn, TypeScript","Azure, Django, ETL, Excel, GCP, SQL",Bachelors,3.2,1.0,1.0,0.346,"Airflow, Power BI, R, Scikit-learn, TypeScript"
FIT0937,"Airflow, Azure, GCP, Node.js, Power BI, React","AWS, CI/CD, Docker, Flask, Java, NumPy, REST, Scikit-learn, Spark",No Degree,5.4,0.0,0.0,0.312,"Airflow, Azure, GCP, Node.js, Power BI, React"
FIT0938,"Docker, Flask, Git, REST, TensorFlow","Hadoop, Kubernetes, Node.js, R, REST, SQL, Scikit-learn",Masters,1.3,1.0,0.0,0.349,"Docker, Flask, Git, TensorFlow"
FIT0939,"Django, ETL, GraphQL, Power BI, React, Spark, Tableau","AWS, Azure, ETL, Flask, JavaScript, Kubernetes, NumPy, REST, SQL",Masters,5.0,1.0,1.0,0.46,"Django, GraphQL, Power BI, React, Spark, Tableau"
FIT0940,"Git, Hadoop, Java, Power BI, PyTorch, R, Scikit-learn","Django, Git, Node.js, NumPy, Power BI, Python, REST, SQL, TensorFlow",Bachelors,6.2,2.0,0.0,,"Hadoop, Java, PyTorch, R, Scikit-learn"
FIT0941,"Django, Hadoop, NumPy, Pandas, React, SQL, Scikit-learn, Spark","Django, Java, R, REST, SQL, Spark, TensorFlow",Masters,4.8,3.0,1.0,0.654,"Hadoop, NumPy, Pandas, React, Scikit-learn"
FIT0942,"Azure, GraphQL, Kubernetes, Power BI, PyTorch, REST","CI/CD, ETL, GraphQL, Hadoop, Node.js, Power BI, REST, React, Scikit-learn, Tableau",No Degree,1.1,3.0,0.0,0.483,"Azure, Kubernetes, PyTorch"
FIT0943,"Azure, CI/CD, Django, GCP, PyTorch, REST, TypeScript","Airflow, CI/CD, ETL, Git, Kubernetes, Linux, PyTorch, REST, TensorFlow, TypeScript",Bachelors,0.6,4.0,1.0,0.568,"Azure, Django, GCP"
FIT0944,"Docker, Git, Power BI, Python, SQL, Spark, TensorFlow","CI/CD, GraphQL, JavaScript, Linux, Node.js, SQL, Spark, TensorFlow, TypeScript",Bachelors,6.4,3.0,1.0,0.642,"Docker, Git, Power BI, Python"
FIT0945,"CI/CD, GCP, GraphQL, Power BI, Python","Airflow, Azure, Django, JavaScript, NumPy, Power BI, R, REST, SQL, TensorFlow",Masters,4.6,1.0,0.0,0.448,"CI/CD, GCP, GraphQL, Python"
FIT0946,"Airflow, Azure, CI/CD, Docker, Git, JavaScript, React, Spark","Django, ETL, Kubernetes, Python, REST, Scikit-learn, Tableau",Bachelors,0.0,0.0,0.0,0.15,"Airflow, Azure, CI/CD, Docker, Git, JavaScript, React, Spark"
FIT0947,"Azure, Docker, Kubernetes, NumPy, SQL, Spark","CI/CD, Hadoop, Java, JavaScript, REST, SQL, Scikit-learn",Bachelors,1.3,1.0,1.0,0.289,"Azure, Docker, Kubernetes, NumPy, Spark"
FIT0948,"AWS, Django, Hadoop, Pandas, REST, React, Spark","AWS, Airflow, Azure, Excel, Java, Linux, Python, Tableau",Bachelors,3.1,1.0,0.0,0.343,"Django, Hadoop, Pandas, REST, React, Spark"
FIT0949,"Excel, GCP, GraphQL, JavaScript, NumPy, REST, Scikit-learn","JavaScript, Linux, React, TypeScript",Masters,1.8,1.0,0.0,0.364,"Excel, GCP, GraphQL, NumPy, REST, Scikit-learn"
FIT0950,"AWS, CI/CD, GCP, NumPy, Pandas, REST, Spark","Azure, Hadoop, Kubernetes, REST",Bachelors,2.9,1.0,0.0,0.337,"AWS, CI/CD, GCP, NumPy, Pandas, Spark"
FIT0951,,"AWS, Airflow, Azure, Hadoop, JavaScript, Power BI",Bachelors,3.5,0.0,0.0,0.255,
FIT0952,"Azure, ETL, Java, PyTorch, TypeScript","ETL, GraphQL, Hadoop, JavaScript, Node.js, Python, REST, React, SQL",,2.7,1.0,1.0,0.391,"Azure, Java, PyTorch, TypeScript"
FIT0953,"AWS, Airflow, Hadoop, NumPy, Pandas, TensorFlow, TypeScript","Airflow, Docker, Git, React, Scikit-learn, Spark",Bachelors,1.5,1.0,1.0,0.295,"AWS, Hadoop, NumPy, Pandas, TensorFlow, TypeScript"
FIT0954,"GraphQL, JavaScript, Kubernetes, Linux, Power BI, Spark, Tableau","CI/CD, Django, GCP, NumPy, Pandas, R, Spark, Tableau",Bachelors,4.9,2.0,0.0,0.497,"GraphQL, JavaScript, Kubernetes, Linux, Power BI"
FIT0955,"Airflow, CI/CD, ETL, Flask, GraphQL, Kubernetes, REST, React","AWS, Django, Flask, GraphQL, Kubernetes, Linux, React, SQL, Spark, TensorFlow",Bachelors,0.7,4.0,1.0,0.571,"Airflow, CI/CD, ETL, REST"
FIT0956,"ETL, Git, Hadoop, JavaScript, Linux","CI/CD, Git, Kubernetes, Python, SQL",PhD,5.3,1.0,1.0,0.469,"ETL, Hadoop, JavaScript, Linux"
FIT0957,"Airflow, Flask, Kubernetes, Linux, Power BI, REST, React, Spark","CI/CD, ETL, Excel, Flask, Linux, Pandas, React, SQL",Masters,,3.0,1.0,0.558,"Airflow, Kubernetes, Power BI, REST, Spark"
FIT0958,"AWS, PyTorch, R, React, Tableau","AWS, GCP, Java, JavaScript, Python, R, TensorFlow",Bachelors,4.5,2.0,1.0,0.485,"PyTorch, React, Tableau"
FIT0959,"AWS, CI/CD, ETL, Hadoop, JavaScript, Linux, SQL","Flask, Power BI, PyTorch, TensorFlow, TypeScript",Masters,0.8,0.0,0.0,0.234,"AWS, CI/CD, ETL, Hadoop, JavaScript, Linux, SQL"
FIT0960,"Airflow, ETL, Flask, GraphQL, Linux, PyTorch, SQL, Spark","ETL, Flask, Kubernetes, Pandas, React, SQL, Spark, TypeScript",Bachelors,4.3,4.0,0.0,0.679,"Airflow, GraphQL, Linux, PyTorch"
FIT0961,"CI/CD, ETL, GraphQL, Kubernetes, R, Scikit-learn, TensorFlow, TypeScript","AWS, Excel, Flask, Tableau, TypeScript",Bachelors,4.4,1.0,0.0,0.382,"CI/CD, ETL, GraphQL, Kubernetes, R, Scikit-learn, TensorFlow"
FIT0962,"Docker, Git, JavaScript, Node.js, Pandas","Excel, Java, Kubernetes, Pandas, Power BI, REST, Spark, TypeScript",Masters,4.0,1.0,0.0,0.43,"Docker, Git, JavaScript, Node.js"
FIT0963,"Django, Flask, Git, Hadoop, NumPy, PyTorch, REST","ETL, GCP, Java, Kubernetes, NumPy, Pandas, PyTorch, React, SQL, TensorFlow",Bachelors,4.9,2.0,0.0,0.497,"Django, Flask, Git, Hadoop, REST"
FIT0964,"Django, Excel, Hadoop, JavaScript, PyTorch, React, Scikit-learn","AWS, Airflow, ETL, Java, Power BI, Python",Bachelors,4.7,0.0,1.0,0.291,"Django, Excel, Hadoop, JavaScript, PyTorch, React, Scikit-learn"
FIT0965,"Azure, Node.js, Pandas, Python, Spark, TypeScript","ETL, Excel, GraphQL, Python, Scikit-learn, Spark",Bachelors,3.6,2.0,1.0,0.458,"Azure, Node.js, Pandas, TypeScript"
FIT0966,"AWS, Django, ETL, Excel, Java, Node.js, Power BI, Spark","Azure, CI/CD, GCP, Pandas, PyTorch, Python, REST",Bachelors,3.7,0.0,0.0,0.261,"AWS, Django, ETL, Excel, Java, Node.js, Power BI, Spark"
FIT0967,"Docker, ETL, Git, Java, Scikit-learn","Java, Linux, Scikit-learn, Tableau",Masters,4.5,2.0,0.0,0.545,"Docker, ETL, Git"
FIT0968,"Docker, ETL, GCP, Git, R, SQL","Docker, JavaScript, NumPy, PyTorch",Bachelors,5.2,1.0,0.0,0.406,"ETL, GCP, Git, R, SQL"
FIT0969,"Airflow, CI/CD, Django, GCP, GraphQL, Java, JavaScript, Python","Azure, Django, ETL, GCP, Git, PyTorch, R, Scikit-learn, TensorFlow, TypeScript",Masters,4.1,2.0,0.0,0.533,"Airflow, CI/CD, GraphQL, Java, JavaScript, Python"
FIT0970,"Git, Hadoop, Kubernetes, Node.js, Scikit-learn, TensorFlow","Django, Flask, GCP, PyTorch, REST",Masters,2.1,0.0,1.0,0.273,"Git, Hadoop, Kubernetes, Node.js, Scikit-learn, TensorFlow"
FIT0971,"Django, Flask, Kubernetes, Node.js, Power BI, React, Spark","Azure, Flask, Java, Node.js, Scikit-learn, Spark, TypeScript",Masters,3.9,3.0,1.0,0.627,"Django, Kubernetes, Power BI, React"
FIT0972,"Flask, Hadoop, PyTorch, REST, Tableau","Airflow, CI/CD, Tableau, TensorFlow",Bachelors,3.3,1.0,0.0,0.349,"Flask, Hadoop, PyTorch, REST"
FIT0973,"CI/CD, Django, ETL, Java, Linux, Power BI","Airflow, Excel, Kubernetes, Linux, Pandas, R",Bachelors,3.2,1.0,1.0,0.346,"CI/CD, Django, ETL, Java, Power BI"
FIT0974,"Excel, JavaScript, Python, Scikit-learn, Spark, TypeScript","AWS, Airflow, Azure, Docker, Git, JavaScript, Power BI, React, Spark, TensorFlow",Bachelors,6.9,2.0,0.0,0.557,"Excel, Python, Scikit-learn, TypeScript"
FIT0975,"AWS, Excel, PyTorch, Python, REST","Airflow, Docker, GraphQL, TensorFlow",PhD,0.0,0.0,0.0,0.21,"AWS, Excel, PyTorch, Python, REST"
FIT0976,"CI/CD, Docker, Flask, GraphQL, Hadoop, Node.js, SQL","Airflow, GCP, Git, Hadoop, Kubernetes, Node.js, Pandas, Spark, TypeScript",Bachelors,7.0,2.0,0.0,0.56,"CI/CD, Docker, Flask, GraphQL, SQL"
FIT0977,"ETL, Pandas, Power BI, PyTorch, SQL, Spark","Airflow, Git, Linux, React",Bachelors,1.9,0.0,1.0,0.207,"ETL, Pandas, Power BI, PyTorch, SQL, Spark"
FIT0978,"Azure, Python, REST, Scikit-learn, TensorFlow","ETL, NumPy, REST, SQL",Masters,3.1,1.0,0.0,0.403,"Azure, Python, Scikit-learn, TensorFlow"
FIT0979,"Airflow, Django, Java, Linux, React, TypeScript","Airflow, Hadoop, JavaScript, Tableau, TensorFlow, TypeScript",Masters,2.0,2.0,1.0,0.47,"Django, Java, Linux, React"
FIT0980,"ETL, Kubernetes, PyTorch, REST, SQL, Scikit-learn","CI/CD, PyTorch, R, Spark",Masters,3.0,1.0,0.0,0.4,"ETL, Kubernetes, REST, SQL, Scikit-learn"
FIT0981,"CI/CD, ETL, GCP, JavaScript, Kubernetes, Node.js, R, REST","AWS, CI/CD, Docker, Excel, JavaScript, Power BI, PyTorch, React, Scikit-learn, Spark",Bachelors,3.7,2.0,0.0,0.461,"ETL, GCP, Kubernetes, Node.js, R, REST"
FIT0982,"Airflow, Docker, R, Tableau, TypeScript","Azure, Django, Excel, Hadoop, Java, JavaScript, Kubernetes, Power BI, SQL, Tableau",No Degree,4.5,1.0,0.0,0.385,"Airflow, Docker, R, TypeScript"
FIT0983,"CI/CD, Excel, GCP, Hadoop, Pandas, REST, SQL","Azure, Docker, GCP, GraphQL, Kubernetes, NumPy, PyTorch, TypeScript",Masters,4.8,1.0,0.0,0.454,"CI/CD, Excel, Hadoop, Pandas, REST, SQL"
FIT0984,"Airflow, CI/CD, ETL, GCP, PyTorch, Tableau, TypeScript","Pandas, PyTorch, REST, React, Tableau",Bachelors,3.1,2.0,1.0,0.443,"Airflow, CI/CD, ETL, GCP, TypeScript"
FIT0985,"Azure, CI/CD, Docker, GCP, Git, Python","Excel, NumPy, PyTorch, SQL",Bachelors,2.0,0.0,0.0,0.21,"Azure, CI/CD, Docker, GCP, Git, Python"
FIT0986,"AWS, Django, Flask, Git, Node.js","Django, Node.js, React, SQL",Bachelors,3.7,,0.0,0.461,"AWS, Flask, Git"
FIT0987,"AWS, Azure, GraphQL, Node.js, REST, TensorFlow, TypeScript","Airflow, ETL, Excel, Flask, GCP, Hadoop, Kubernetes, SQL, Scikit-learn",Bachelors,6.2,0.0,0.0,0.336,"AWS, Azure, GraphQL, Node.js, REST, TensorFlow, TypeScript"
FIT0988,"Excel, GraphQL, Java, Linux, React, SQL, Tableau","AWS, Docker, Excel, Flask",Bachelors,2.2,1.0,0.0,0.316,"GraphQL, Java, Linux, React, SQL, Tableau"
FIT0989,"Airflow, Azure, Git, Kubernetes, NumPy, Python, Scikit-learn, Tableau","Airflow, Azure, Linux, Node.js, NumPy, REST, SQL, Spark, Tableau",Bachelors,3.0,4.0,1.0,0.64,"Git, Kubernetes, Python, Scikit-learn"
FIT0990,"AWS, Azure, CI/CD, ETL, GraphQL, Kubernetes, Spark","AWS, Airflow, Django, ETL, GCP, Scikit-learn, TensorFlow",Masters,2.7,2.0,0.0,0.491,"Azure, CI/CD, GraphQL, Kubernetes, Spark"
FIT0991,"Airflow, Django, Excel, GraphQL, Hadoop, JavaScript, Power BI, Scikit-learn","Git, Java, Linux, Pandas, R",Bachelors,5.1,0.0,0.0,0.303,"Airflow, Django, Excel, GraphQL, Hadoop, JavaScript, Power BI, Scikit-learn"
FIT0992,"Excel, Git, GraphQL, Kubernetes, PyTorch, TypeScript","AWS, ETL, Excel, GraphQL, Pandas, SQL, Scikit-learn, TensorFlow, TypeScript",Bachelors,3.4,3.0,0.0,0.552,"Git, Kubernetes, PyTorch"
FIT0993,"ETL, GCP, Java, PyTorch, REST, React, TypeScript","Azure, Git, Java, JavaScript, Kubernetes, Scikit-learn, Tableau",Masters,4.3,1.0,1.0,0.439,"ETL, GCP, PyTorch, REST, React, TypeScript"
FIT0994,"AWS, Airflow, Excel, Kubernetes, Power BI, Python, Spark","Docker, Flask, Hadoop, Linux, PyTorch, SQL, Scikit-learn, Spark",PhD,0.5,1.0,0.0,0.325,"AWS, Airflow, Excel, Kubernetes, Power BI, Python"
FIT0995,"Airflow, Flask, GCP, Hadoop, JavaScript, Power BI, TypeScript","AWS, GCP, Kubernetes, Pandas, React",Bachelors,3.4,1.0,0.0,0.352,"Airflow, Flask, Hadoop, JavaScript, Power BI, TypeScript"
FIT0996,"ETL, Hadoop, Java, Power BI, Spark, TypeScript","Airflow, Django, Excel, GCP, Kubernetes, NumPy, R, REST, TensorFlow",Bachelors,0.0,0.0,0.0,0.15,"ETL, Hadoop, Java, Power BI, Spark, TypeScript"
FIT0997,"Airflow, ETL, Flask, GraphQL, Hadoop, R, TensorFlow","Flask, Hadoop, JavaScript, Linux, Pandas, PyTorch, Python",Bachelors,0.0,2.0,0.0,0.35,"Airflow, ETL, GraphQL, R, TensorFlow"
FIT0998,"CI/CD, GraphQL, Hadoop, Python, React, Scikit-learn","GCP, GraphQL, Java, Linux, Power BI, Python",Masters,7.6,2.0,0.0,0.638,"CI/CD, Hadoop, React, Scikit-learn"
